experiment,config_id,config_label,backbone,seed,task_type,outcome,outcome_label,metric,point,n_test,test_cohort_rows,quantizer,anchoring,fusion,representation,temporal,effective_logreg_C,effective_ridge_alpha,source_artifact,source_sha256
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypernatremia,Severe hypernatremia,roc_auc,0.95780204585953,59502,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypernatremia,Severe hypernatremia,average_precision,0.09225359455113252,59502,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypernatremia,Severe hypernatremia,brier,0.0002619106861701488,59502,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypernatremia,Severe hypernatremia,ece_15,5.368161149774284e-05,59502,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,tachycardia_hr130,Tachycardia,roc_auc,0.6980716796785829,10955,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,tachycardia_hr130,Tachycardia,average_precision,0.12746281432304307,10955,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,tachycardia_hr130,Tachycardia,brier,0.044454487926683176,10955,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,tachycardia_hr130,Tachycardia,ece_15,0.01390930676468277,10955,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypertension,Severe hypertension,roc_auc,0.636683682587953,10580,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypertension,Severe hypertension,average_precision,0.11879671206706106,10580,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypertension,Severe hypertension,brier,0.06883057631349815,10580,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,severe_hypertension,Severe hypertension,ece_15,0.02270319182073797,10580,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,vasopressor_initiation,Vasopressor initiation,roc_auc,0.9067251730686761,82207,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,vasopressor_initiation,Vasopressor initiation,average_precision,0.2934612486937008,82207,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,vasopressor_initiation,Vasopressor initiation,brier,0.0058582158165825645,82207,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,vasopressor_initiation,Vasopressor initiation,ece_15,0.0011652257523003863,82207,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hypotension,Hypotension,roc_auc,0.7442723023956292,5003,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hypotension,Hypotension,average_precision,0.6519937133595051,5003,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hypotension,Hypotension,brier,0.19224123565413725,5003,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hypotension,Hypotension,ece_15,0.04217651376338514,5003,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,crrt_initiation,Continuous renal replacement,roc_auc,0.9826064768770709,84947,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,crrt_initiation,Continuous renal replacement,average_precision,0.18862739599049763,84947,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,crrt_initiation,Continuous renal replacement,brier,0.0006205788981753262,84947,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,crrt_initiation,Continuous renal replacement,ece_15,0.00019574000146485197,84947,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hemodialysis_initiation,Hemodialysis initiation,roc_auc,0.9856747781858559,84866,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hemodialysis_initiation,Hemodialysis initiation,average_precision,0.22854769388584417,84866,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hemodialysis_initiation,Hemodialysis initiation,brier,0.0012421903724839161,84866,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,binary,hemodialysis_initiation,Hemodialysis initiation,ece_15,0.0003739000592798126,84866,85057,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp1-24to48h-binary-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,4cf3927413082dc614faa20f2d71334bc7eb5530ed4f11d0c65808cf0d6bd041
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,regression,min_creatinine,Minimum creatinine,spearman_rho,0.5561785643831818,60076,85057,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,e5983142582ce3ef0edabc15caf5d7c41fecd719ee3dbce25eb28b2a21553e7a
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,regression,min_creatinine,Minimum creatinine,r2,0.5314714378649197,60076,85057,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,e5983142582ce3ef0edabc15caf5d7c41fecd719ee3dbce25eb28b2a21553e7a
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,regression,min_creatinine,Minimum creatinine,mae,0.5621330228505175,60076,85057,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,e5983142582ce3ef0edabc15caf5d7c41fecd719ee3dbce25eb28b2a21553e7a
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,regression,min_creatinine,Minimum creatinine,rmse,1.0070239087788275,60076,85057,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,e5983142582ce3ef0edabc15caf5d7c41fecd719ee3dbce25eb28b2a21553e7a
exp1,meds_deciles_none_fusedFalse_discrete_time_tokens,Decile population (U),llama,42,regression,peak_creatinine,Peak creatinine,spearman_rho,0.5608156206381872,60076,85057,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/tokenized/mimiciv-3.1_meds_70-10-20/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp1-24to48h-regression-ml4h_llama_exp1_meds_deciles_none_fusedFalse_discrete_time_tokens-s42-hp-deciles_none_unfused_time_tokens.pkl,e5983142582ce3ef0edabc15caf5d7c41fecd719ee3dbce25eb28b2a21553e7a
